Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-08-01,1.14,1.14,1.08,1.11,7500,0,0
2019-08-02,1.1,1.1,1.07,1.09,5500,0,0
2019-08-05,1.08,1.1,1.02,1.06,30500,0,0
2019-08-06,1.06,1.12,1.06,1.08,28500,0,0
2019-08-07,1.07,1.11,1.07,1.09,3700,0,0
2019-08-08,1.12,1.12,1.06,1.07,8800,0,0
2019-08-09,1.06,1.11,1.06,1.09,4000,0,0
2019-08-12,1.09,1.1,1.07,1.1,3800,0,0
2019-08-13,1.11,1.11,1.08,1.09,12700,0,0
2019-08-14,1.1,1.11,1.08,1.1,12100,0,0
2019-08-15,1.1,1.11,1.1,1.1,12100,0,0
2019-08-16,1.1,1.12,1.1,1.11,5400,0,0
2019-08-19,1.12,1.12,1.1,1.11,19800,0,0
2019-08-20,1.1,1.12,1.08,1.08,24900,0,0
2019-08-21,1.1,1.12,1.08,1.12,4000,0,0
2019-08-22,1.12,1.12,1.07,1.09,9900,0,0
2019-08-23,1.07,1.1,1.07,1.09,12800,0,0
2019-08-26,1.07,1.08,1.07,1.07,4100,0,0
2019-08-27,1.07,1.07,1.06,1.06,19000,0,0
2019-08-28,1.06,1.07,1.06,1.07,24100,0,0
2019-08-29,1.08,1.1,1.08,1.1,5100,0,0
2019-08-30,1.09,1.09,1.06,1.06,4000,0,0
2019-09-03,1.06,1.08,1.06,1.08,14900,0,0
2019-09-04,1.09,1.09,1.07,1.07,4300,0,0
2019-09-05,1.07,1.26,1.07,1.14,35600,0,0
2019-09-06,1.17,1.18,1.14,1.17,33100,0,0
2019-09-09,1.11,1.17,1.11,1.14,7100,0,0
2019-09-10,1.15,1.21,1.15,1.16,16200,0,0
2019-09-11,1.16,1.18,1.16,1.17,20400,0,0
2019-09-12,1.19,1.19,1.16,1.18,15600,0,0
2019-09-13,1.15,1.2,1.15,1.17,44600,0,0
2019-09-16,1.14,1.18,1.1,1.13,13200,0,0
2019-09-17,1.11,1.17,1.11,1.16,7900,0,0
2019-09-18,1.17,1.18,1.15,1.15,10900,0,0
2019-09-19,1.17,1.17,1.13,1.14,10800,0,0
2019-09-20,1.12,1.17,1.12,1.17,6500,0,0
2019-09-23,1.15,1.15,1.12,1.12,2700,0,0
2019-09-24,1.12,1.14,1.12,1.14,1700,0,0
2019-09-25,1.13,1.15,1.1,1.1,13100,0,0
2019-09-26,1.11,1.12,1.11,1.12,7600,0,0
2019-09-27,1.12,1.12,0.78,0.85,256100,0,0
2019-09-30,1.0,1.0,0.95,0.97,58800,0,0
2019-10-01,1.02,1.02,0.98,0.99,13300,0,0
2019-10-02,1.05,1.05,0.85,0.92,70400,0,0
2019-10-03,0.98,0.98,0.97,0.97,55800,0,0
2019-10-04,1.05,1.06,0.98,1.01,44500,0,0
2019-10-07,1.01,1.06,0.97,1.03,15600,0,0
2019-10-08,1.02,1.09,0.98,1.02,10000,0,0
2019-10-09,1.02,1.04,1.02,1.04,2000,0,0
2019-10-10,1.04,1.05,1.0,1.0,21800,0,0
2019-10-11,0.99,1.03,0.99,1.02,8300,0,0
2019-10-14,1.03,1.03,0.95,1.02,8300,0,0
2019-10-15,1.01,1.01,0.99,0.99,9200,0,0
2019-10-16,1.01,1.02,0.94,0.99,18500,0,0
2019-10-17,1.06,1.35,0.95,1.08,442400,0,0
2019-10-18,1.0,1.05,1.0,1.05,31200,0,0
2019-10-21,1.04,1.06,0.98,0.99,64700,0,0
2019-10-22,0.98,1.06,0.98,1.06,16600,0,0
2019-10-23,1.08,1.08,1.03,1.08,9900,0,0
2019-10-24,1.06,1.07,1.03,1.03,3100,0,0
2019-10-25,1.04,1.04,1.02,1.02,14400,0,0
2019-10-28,1.03,1.05,1.03,1.03,9100,0,0
2019-10-29,1.04,1.08,1.04,1.08,24200,0,0
2019-10-30,1.07,1.1,1.05,1.07,15700,0,0
2019-10-31,1.07,1.08,1.02,1.04,4800,0,0
2019-11-01,1.02,1.08,1.02,1.06,8000,0,0
2019-11-04,1.03,1.08,1.03,1.04,12800,0,0
2019-11-05,1.01,1.06,1.01,1.06,8100,0,0
2019-11-06,1.06,1.06,1.03,1.05,5600,0,0
2019-11-07,1.06,1.06,1.03,1.03,3400,0,0
2019-11-08,1.04,1.04,1.03,1.03,600,0,0
2019-11-11,1.02,1.03,1.01,1.02,11100,0,0
2019-11-12,1.01,1.02,1.0,1.01,7900,0,0
2019-11-13,0.99,1.03,0.99,1.02,4500,0,0
2019-11-14,1.02,1.02,0.98,0.99,8900,0,0
2019-11-15,1.01,1.02,0.98,1.01,4600,0,0
2019-11-18,1.0,1.01,0.98,0.98,4600,0,0
2019-11-19,1.01,1.03,0.99,0.99,7400,0,0
2019-11-20,0.99,1.03,0.99,0.99,8900,0,0
2019-11-21,1.0,1.0,0.99,0.99,5000,0,0
2019-11-22,1.01,1.01,0.99,1.01,10300,0,0
2019-11-25,1.01,1.02,0.97,1.01,17900,0,0
2019-11-26,1.0,1.03,0.99,1.03,48100,0,0
2019-11-27,1.03,1.03,0.99,1.03,17300,0,0
2019-11-29,1.02,1.02,1.02,1.02,1200,0,0
2019-12-02,1.03,1.1,1.02,1.04,22300,0,0
2019-12-03,1.06,1.06,1.01,1.01,5000,0,0
2019-12-04,1.01,1.06,1.01,1.01,5500,0,0
2019-12-05,1.03,1.06,1.01,1.03,9400,0,0
2019-12-06,1.04,1.06,0.99,0.99,6000,0,0
2019-12-09,1.02,1.04,0.99,1.03,10100,0,0
2019-12-10,1.01,1.02,0.99,1.0,10800,0,0
2019-12-11,1.0,1.01,0.98,1.01,4500,0,0
2019-12-12,1.0,1.01,0.98,0.99,8900,0,0
2019-12-13,0.97,1.0,0.97,1.0,11100,0,0
2019-12-16,1.01,1.01,0.92,1.0,40400,0,0
2019-12-17,0.99,1.0,0.95,1.0,22000,0,0
2019-12-18,0.98,1.02,0.98,1.02,25800,0,0
2019-12-19,1.05,1.05,0.98,1.0,18800,0,0
2019-12-20,1.02,1.03,0.99,1.03,18800,0,0
2019-12-23,1.03,1.03,0.99,1.01,10300,0,0
2019-12-24,0.98,1.05,0.98,0.99,12800,0,0
2019-12-26,0.99,1.05,0.98,1.03,14200,0,0
2019-12-27,1.0,1.0,0.99,0.99,11300,0,0
2019-12-30,0.99,1.04,0.99,0.99,22700,0,0
2019-12-31,0.99,1.02,0.99,0.99,28600,0,0
2020-01-02,1.0,1.03,1.0,1.01,8700,0,0
2020-01-03,0.99,1.05,0.99,1.0,6400,0,0
2020-01-06,0.99,1.05,0.99,1.03,16700,0,0
2020-01-07,1.04,1.05,1.0,1.02,38800,0,0
2020-01-08,1.03,1.03,1.0,1.03,3700,0,0
2020-01-09,1.04,1.04,1.01,1.04,95400,0,0
2020-01-10,1.05,1.25,1.04,1.25,316800,0,0
2020-01-13,1.25,1.25,1.08,1.09,119900,0,0
2020-01-14,1.12,1.18,1.09,1.12,81000,0,0
2020-01-15,1.1,1.13,1.02,1.11,77300,0,0
2020-01-16,1.11,1.11,1.08,1.1,16700,0,0
2020-01-17,1.1,1.15,1.1,1.11,67600,0,0
2020-01-21,1.1,1.14,1.1,1.14,14800,0,0
2020-01-22,1.11,1.15,1.11,1.12,19800,0,0
2020-01-23,1.11,1.15,1.11,1.12,10400,0,0
2020-01-24,1.13,1.15,1.1,1.11,19600,0,0
2020-01-27,1.1,1.11,1.05,1.06,55900,0,0
2020-01-28,1.08,1.13,1.06,1.11,7000,0,0
2020-01-29,1.13,1.13,1.07,1.08,11600,0,0
2020-01-30,1.11,1.11,1.08,1.11,16500,0,0
2020-01-31,1.09,1.11,1.07,1.08,9300,0,0
2020-02-03,1.1,1.11,1.07,1.08,23700,0,0
2020-02-04,1.08,1.13,1.08,1.12,12600,0,0
2020-02-05,1.12,1.14,1.1,1.14,36300,0,0
2020-02-06,1.12,1.2,1.12,1.14,46600,0,0
2020-02-07,1.14,1.14,1.11,1.12,26400,0,0
2020-02-10,1.13,1.15,1.1,1.13,23600,0,0
2020-02-11,1.14,1.2,1.12,1.17,15100,0,0
2020-02-12,1.14,1.16,1.13,1.14,14100,0,0
2020-02-13,1.12,1.16,1.12,1.14,16100,0,0
2020-02-14,1.13,1.15,1.12,1.14,41600,0,0
2020-02-18,1.16,1.16,1.1,1.13,66700,0,0
2020-02-19,1.13,1.14,1.07,1.11,20200,0,0
2020-02-20,1.09,1.09,1.07,1.07,22300,0,0
2020-02-21,1.08,1.09,1.03,1.09,26600,0,0
2020-02-24,1.09,1.11,1.03,1.04,29800,0,0
2020-02-25,1.06,1.06,1.02,1.05,21800,0,0
2020-02-26,1.05,1.05,1.02,1.03,28800,0,0
2020-02-27,1.04,1.04,1.0,1.02,36700,0,0
2020-02-28,0.97,1.02,0.97,1.0,22900,0,0
2020-03-02,1.0,1.02,0.99,1.01,47100,0,0
2020-03-03,1.01,1.04,1.0,1.0,50600,0,0
2020-03-04,0.99,1.05,0.99,1.03,14500,0,0
2020-03-05,0.99,1.01,0.99,0.99,23200,0,0
2020-03-06,1.0,1.02,0.99,1.0,9100,0,0
2020-03-09,1.01,1.02,0.98,0.99,119800,0,0
2020-03-10,1.01,1.02,0.99,1.01,17100,0,0
2020-03-11,1.01,1.02,0.99,0.99,49600,0,0
2020-03-12,0.99,1.01,0.96,1.0,71400,0,0
2020-03-13,1.0,1.02,0.99,0.99,38300,0,0
2020-03-16,0.99,1.04,0.97,1.03,111300,0,0
2020-03-17,1.03,1.03,0.97,1.03,61600,0,0
2020-03-18,1.02,1.03,0.9,0.9,49700,0,0
2020-03-19,0.96,0.98,0.95,0.98,31100,0,0
2020-03-20,1.0,1.0,0.91,0.99,67100,0,0
2020-03-23,0.99,1.02,0.95,1.01,67400,0,0
2020-03-24,1.05,1.08,0.9701,1.032,24352,0,0
